wmc,dit,rfc,noc,cbo,lcom,loc,revision_num,author_num,linesadd_sum,linesadd_max,linesadd_avg,linesdel_sum,linesdel_max,linesdel_avg,codechurn_sum,codechurn_max,codechurn_avg,Size_Ego,Ties_Ego,Pairs_Ego,Density_Ego,nWeakComp_Ego,pWeakComp_Ego,2StepReach_Ego,ReachEffic_Ego,Broker_Ego,nBroker_Ego,EgoBetween_Ego,nEgoBetween_Ego,Size_Ein,Ties_Ein,Pairs_Ein,Density_Ein,nWeakComp_Ein,pWeakComp_Ein,2StepReach_Ein,ReachEffic_Ein,Broker_Ein,nBroker_Ein,EgoBetween_Ein,nEgoBetween_Ein,Size_Eout,Ties_Eout,Pairs_Eout,Density_Eout,nWeakComp_Eout,pWeakComp_Eout,2StepReach_Eout,ReachEffic_Eout,Broker_Eout,nBroker_Eout,EgoBetween_Eout,nEgoBetween_Eout,EffSize,Efficiency,Constraint,Hierarchy,Indirects,Degree,BonPwr,2Step,ARD,Eigenvector,Between,Degree_n,BonPwr_n,2Step_n,ARD_n,Eigenvector_n,Between_n,OutFreeClo,InFreeClo,OutValClo,InValClo,OutRecipClo,InRecipClo,OutdwReach,IndwReach,nOutdwReach,nIndwReach
14.0,1.0,380.0,7.0,284.0,324.0,1127.0,196.0,7.0,3552.0,68.0,7.139432382464967,496.0,80.0,16.188198709712665,743.0,279.0,14.265790861910249,330.0,811.0,67721.0,8.084224346302516,0.0,11.656007837508641,35.44945223045817,77.32128998414807,71055.21116590241,0.8070645881755062,2967.7643181856743,0.8152435921834726,272.0,548.0,25927.0,41.271553681645216,3.0,73.63322402434251,35.000891918561415,78.8289525685902,48152.03940174603,0.39886580469230665,3439.7323140145177,93.13194564688085,20.0,98.0,415.0,59.65834171234147,4.0,16.9596237384555,25.748656686210946,62.921578189104835,131.53043324980743,0.5651741330807085,23.143687564121727,23.80382618958664,274.81202899889814,0.305978213227603,0.21089581298910476,0.9171033531382479,0.05036422535429172,93.0,20398.248289006468,1099.0,601.479254087513,0.35476387281631366,394632.89374908037,0.15316253872052465,164.7256583975018,0.6410082731310669,0.4318302129468715,0.2808322201842638,0.3455892841969843,0.0007833663842654942,0.0025257414209989707,0.05284582975009408,0.2664199542442553,0.1303161135200999,0.3720018610652974,123.58712024626575,111.80252751919261,0.020379838155524407,0.17849403919292783
241.0,2.0,347.0,7.0,323.0,239.0,378.0,201.0,7.0,1615.0,585.0,39.07899451826909,2954.0,90.0,16.068497753119726,1154.0,126.0,41.444652388423144,84.0,89.0,195397.0,61.171028734092154,0.0,44.44383312492445,60.56864861750123,81.92310551699609,3878.7172299559033,0.8470225413270762,3089.774772762064,1.9363893101212777,25.0,683.0,22892.0,33.53978515355599,2.0,3.3102355926308813,2.775430428834554,2.6557650869399048,41021.496427706654,0.609956140676889,1838.328520001941,49.94330297041043,26.0,23.0,102.0,56.801918571445725,5.0,31.712917210183328,22.32571324669519,4.065103346995506,82.7677340852729,0.8194057693910608,17.949840356544406,25.1808087490303,258.5245078849924,0.1812630897108659,0.2481099314275801,0.2651722861792036,0.059909784601888755,103.0,1427.9647709649498,1105.0,897.2386265022726,0.35288886828671284,399236.01682384615,0.285211273656867,72.3538400187294,0.07697591590459402,0.478971887706455,0.2662572324386423,0.34015379143035746,0.0013069159077133583,0.00211395245200685,0.04272337682128867,0.5661156511137609,0.10841413587702597,0.2280580695681314,51.14173757362838,95.24120468114651,0.009401531968956876,0.08278180595836265
6.0,1.0,562.0,7.0,320.0,2659.0,1284.0,63.0,7.0,1171.0,569.0,6.594742433067999,1196.0,84.0,29.069343503163317,738.0,143.0,38.864035047421275,298.0,890.0,198223.0,9.454864533909797,1.0,44.60784645374129,61.564530877858935,71.271253584191,68455.76982628217,0.3657463803794502,616.5181830814679,5.954874257011618,234.0,875.0,19087.0,5.061257592208473,4.0,27.017047094565626,54.27602908016424,75.28639739528222,52402.863493754165,0.9460674268249116,1706.2197573209783,45.038167231752354,14.0,21.0,209.0,38.832267381593525,4.0,20.484278743342905,42.45962682396711,84.8016500065429,262.0582294866775,0.4539889183513148,85.41740891015239,22.752562626700485,75.22791196792842,0.8463450701938321,0.40983969645911605,0.2667731329077116,0.045684233889723896,427.0,35794.90847316289,866.0,314.0697806785719,0.3885257515606351,86581.13488103896,0.10156627818671339,61.81684405168795,0.3081317975125851,0.008924440566134173,0.08203149559194316,0.3427329355720765,0.0013060105050372215,0.001956523141492219,0.07030042025449047,0.569392559445194,0.04413620139133592,0.23046877278803443,93.94274537469568,550.1931834452172,0.0202055914952554,0.15873375863358527
177.0,1.0,458.0,7.0,346.0,1755.0,1273.0,65.0,1.0,1126.0,56.0,6.514612129531774,1121.0,609.0,20.535575086187087,409.0,622.0,43.786314778487736,218.0,894.0,187286.0,7.095462129125223,1.0,15.60132670323447,32.94825303573821,83.47955075726064,69917.27032029435,0.3824130658592162,2918.7697070166614,20.129410443463655,197.0,875.0,196125.0,30.02079906292788,3.0,91.47658465880636,59.548423369573705,75.8127993504947,52461.12666649246,0.38008113824434153,4009.377367638481,22.86577911894882,21.0,70.0,206.0,55.63423176988747,6.0,24.753351821707817,27.666667603042093,14.611327195521204,83.2138414584036,0.930876729938567,48.11337686680625,1.7208884932990982,139.5058240057788,0.20386877802494877,0.5994222356711231,0.7051958229126827,0.05918406315649048,92.0,35552.94243430146,642.0,350.6670406320858,0.0961094664299639,125891.90256236843,0.06164438547525218,62.470466487166206,0.09032248393456924,0.5066757794835307,0.07780240022047968,0.2003555539601611,0.000903282484513494,0.002606264677555042,0.2106520797045661,0.23832962071294575,0.1209651675678009,0.11485851556004933,115.15395200637799,211.70430168938128,0.018071142117753666,0.19415488027408437
115.0,1.0,350.0,7.0,282.0,11.0,1216.0,253.0,7.0,1168.0,39.0,42.82306867199308,2621.0,92.0,15.23451651736097,764.0,639.0,48.09561816862666,83.0,789.0,197118.0,40.558329571802616,1.0,14.6299711722755,39.60509159956503,7.304165200427698,4449.3114968351665,0.7292895501620699,3125.7349180284923,2.5824241309233478,41.0,873.0,25139.0,9.073147925200718,3.0,4.326966978812359,60.811069848026555,4.092482039989206,49953.04544263019,0.37520295083563954,4120.683668590207,0.2323832400789716,27.0,25.0,694.0,34.29726180654246,4.0,87.71707219333375,33.21176519211984,2.866733329892857,88.19498996460749,0.5780096940386044,18.636655764667708,73.17433078772216,290.8917077540272,0.0073524688931214666,0.7302648246255844,0.2559472599991175,0.07910429568992414,368.0,41705.11571954173,22.0,873.6923552259709,0.3861814606899272,411443.75971333694,0.18291321920954523,201.80026506561347,0.2962622882282166,0.20673899974420903,0.37970294890294304,0.12100790142806778,0.0010981915412136287,0.0023387851393312543,0.03142172848852272,0.605922275651508,0.025742403585898258,0.23067752595295382,29.176076744118717,605.329227804953,0.011370879879669428,0.3562510773531008
223.0,1.0,6.0,7.0,322.0,2822.0,1209.0,107.0,5.0,146.0,564.0,6.184314467975797,1258.0,91.0,29.520136088249362,1721.0,675.0,29.264262603646294,296.0,817.0,18912.0,11.409138850654697,1.0,17.957888026964955,42.66262015198502,81.30148191140978,65145.340428645795,0.37614088112065724,166.93870786665477,3.043289468478622,267.0,842.0,190161.0,26.09552333212858,12.0,37.832525625428225,54.322209206187715,79.02979330624669,50046.40068574749,0.3736584436054893,3389.668478681484,43.413828190091195,21.0,96.0,680.0,4.391860581329883,6.0,69.8365568106019,32.114972535095745,35.12670916179516,255.076699947378,0.9059464100000825,52.61296202548307,25.289875943600943,20.443664246802804,0.5528564585791569,0.22349996255375457,0.012858474417263455,0.48502600513633,258.0,33732.567521232464,29.0,401.40195806185767,0.34801643732552917,131874.4196375383,0.10102523798180743,338.7791053492247,0.10389383681634601,0.38939196042544044,0.08752013538522663,0.2777157496087676,0.0008474243880613505,0.0010961232672136083,0.04278256879938567,0.24583373952203097,0.05224854382793514,0.1514006169006914,8.136185904649455,564.1098725352614,0.07068918671150516,0.18759337643815213
256.0,1.0,315.0,7.0,351.0,110.0,718.0,67.0,5.0,1204.0,31.0,3.6838679533083534,1055.0,16.0,29.53691335624282,777.0,616.0,46.82997092340428,316.0,303.0,67132.0,42.22271835553375,0.0,42.47785054441012,59.65787521876873,50.608798245283246,2253.6954135562582,0.383115684357378,509.98077094132725,27.481112177783675,430.0,85.0,21237.0,6.741982050580679,3.0,3.182877168139273,52.20389251978594,93.15386150532505,87995.0432718843,0.37245334789820117,2940.2274454496383,83.29826836309479,27.0,69.0,82.0,31.3366523271555,5.0,30.940473782014994,27.594357920981764,64.29261717678693,128.92511259498633,0.9118567585890653,143.05968642906313,23.435355037706426,133.16151688202422,0.305042568559005,0.41244513360362484,0.26545402288569875,0.04337933719567775,75.0,36134.67387756451,369.0,863.22955271287,0.3729925479772312,98615.06789078841,0.10271780344008279,40.685985527027206,0.10534132218972977,0.49497508160539494,0.09791959893455235,0.11174528148172662,0.0007790875607223905,0.0019786105786543657,0.16101620323150995,0.16457954745188685,0.1084863979949119,0.009223649987981983,10.802274470529694,175.86230808487008,0.06686937243675525,0.21555711782173143
92.0,2.0,130.0,7.0,354.0,285.0,1206.0,253.0,5.0,1077.0,587.0,16.285957325682787,1032.0,2.0,16.224344923116156,-163.0,157.0,44.12708314577491,112.0,918.0,175857.0,42.66335704313394,5.0,17.871806339276574,60.43773012668625,97.0387936016485,63539.2995924973,0.40293763518123416,283.3142509174735,20.670495904646295,204.0,839.0,16021.0,31.246536766397668,1.0,25.157907159584244,1.4671925345839107,79.21112122872975,60265.7258184355,0.36447921756398827,2950.392379454922,26.655588041938046,20.0,98.0,331.0,30.77082385547739,4.0,65.06473377131742,25.951850619322922,15.391977690075956,6.381928385719483,0.5878292289802222,10.787468086205655,8.972142846647097,140.25772765373242,0.3434250416209109,0.23427124872472488,0.5471668370648463,0.47153707696857367,125.0,42514.444487323584,661.0,860.3146989178503,0.38743999362276,395177.5717181691,0.2921001041416288,484.6951670617333,0.48582151157128267,0.3552635925810257,0.09807897817071909,0.02040073058940057,0.0007763775317724778,0.001942198807869113,0.05020908493875785,0.26115146193547994,0.048827578763264524,0.3682731991729537,113.02537068945334,173.82411481939997,0.06416789113728616,0.3728228632623345
171.0,1.0,359.0,3.0,312.0,281.0,1218.0,356.0,7.0,3591.0,585.0,41.611369332591735,2097.0,613.0,28.692859646869692,1210.0,605.0,16.62346159806878,85.0,334.0,77291.0,33.43900796148162,1.0,41.7278604171951,48.28136142717746,91.56253197235681,68872.50799917991,0.8753165459073573,299.10722968856277,37.54454283694381,434.0,698.0,192540.0,17.54835150205626,3.0,25.017602289690444,68.47869836502815,85.40740874129479,77520.89513120269,0.9256135459462274,3765.40271420783,3.5642560687005616,1.0,104.0,86.0,2.8714071956942573,4.0,65.16337023983523,27.869265347603417,39.64021032385823,135.15287870667132,0.30914473969972467,22.854896542145294,68.82487096873413,426.59842996369616,0.016020742078779467,0.27786409821185615,0.005237094121603014,0.5792826374613601,309.0,37893.59669377398,379.0,910.7180082883699,0.3871254272715658,86651.80634410314,0.2624744221061609,68.46095371032243,0.5843791028439531,0.4929567470591392,0.10538669224300105,0.033589262943010366,0.0007727149218268166,0.0023537070641892954,0.06708761897722482,0.23862121114870224,0.022391373609171084,0.35395663197339616,110.64269430465423,549.8062596244459,0.06724638188072382,0.38359896846254604
179.0,4.0,149.0,7.0,241.0,322.0,632.0,195.0,7.0,127.0,60.0,6.505485378813224,2921.0,216.0,29.154848758692168,1463.0,651.0,45.44012779472322,324.0,312.0,236468.0,40.63455192127276,1.0,10.154878385746738,61.499804636353424,85.70556791338973,67142.50192814255,0.3975002063056097,4669.326560978268,18.97569768144112,235.0,844.0,246958.0,6.76970123980878,4.0,27.910891413209672,53.37225141005081,76.44487872102296,64536.61024445819,0.7143336857597882,3264.959485757248,24.33406069172512,1.0,73.0,73.0,30.88095244394401,4.0,65.31037766713075,52.4013418387444,37.79271664236767,138.9019129940887,0.8866534234354669,58.774196680525044,23.82403849690932,151.13996151642795,0.015112104064139814,0.7277199510384,0.0957537202593448,0.5144072273343437,237.0,53121.39435439244,286.0,831.103298315683,0.39503367313893645,25158.19897946419,0.12688378541395656,197.1039042810024,0.6543365745198235,0.2102646003406956,0.2811842410850595,0.038467343109677365,0.0008532530838602759,0.0023561678707799336,0.03810589791459598,0.4923902498994188,0.07272336241841276,0.05640878482664623,7.675870862171292,543.7406879428794,0.04536336298002657,0.2816382966579692
173.0,2.0,456.0,7.0,322.0,2724.0,348.0,118.0,3.0,1626.0,729.0,39.3012036634475,1146.0,105.0,29.25699392415569,371.0,151.0,47.549868564481564,224.0,820.0,45370.0,40.04408698609787,0.0,11.547985042796531,3.436217779815067,6.851109365204273,3737.6096933793187,0.44790881039591646,361.5065785820315,20.695821834765184,126.0,92.0,189263.0,7.72375340139822,2.0,28.0063299742079,2.1829725715336696,92.3288016814757,61679.251826338004,0.7399174207714864,3095.308342463236,94.36874805856026,1.0,59.0,78.0,94.7075053497344,4.0,67.10171211609008,48.53222148395402,3.4347849366125565,261.94616442993123,0.5708990578529535,216.0932389750802,8.119163284311698,11.826555813450115,0.3064971633355547,0.22945077891612647,0.5439455517069824,0.005023160272626321,352.0,48231.08420487308,560.0,876.081336500371,0.3350092369713807,392647.5965994517,0.0907088112259661,160.91876563492957,0.5553354936964474,0.3573495463041266,0.3353474143461905,0.044283006908164196,0.0007373047426201511,0.0024051287793865313,0.03560498437177412,0.561125718435123,0.022941724957730607,0.14204341002795248,26.09798154785603,196.67943371711928,0.09711468996612749,0.27693987864228986
101.0,1.0,466.0,7.0,317.0,212.0,1072.0,195.0,5.0,1224.0,587.0,5.2536022880791675,2700.0,87.0,6.909895057567423,-353.0,625.0,46.75539804818384,123.0,295.0,182589.0,62.43329788510142,1.0,12.949412533836815,34.333134711882465,82.89357351766841,1421.0772192215138,0.41461650806515515,590.0514978743157,18.561173299561244,423.0,342.0,187605.0,33.472603765888564,3.0,39.316791512784896,0.09663364444953913,2.5039344152016345,87016.42018957995,0.7005017259264543,1859.4924510198994,49.29478900422496,17.0,72.0,5.0,80.20212399096432,4.0,67.1739920914503,4.497504517360642,64.38624166976729,139.37161674460282,0.5576827286048947,177.27869710641264,8.318580279409044,140.5814162220016,0.3425545197063713,0.23917954647835077,0.5234814371493177,0.5927919993879689,57.0,2379.3929174846285,54.0,377.38642218798583,0.3846315784035431,402971.14350953995,0.28469550391893234,90.8505441875369,0.29804992366382227,0.5025510500251207,0.28104043991414585,0.28213502738772345,0.000747559186025459,0.002322372314431218,0.06975527005753815,0.5966127122455372,0.07583527474335189,0.2308856144171831,117.33386201750376,582.2121099583387,0.09218718122408098,0.19198612492136458
247.0,6.0,130.0,7.0,280.0,179.0,926.0,39.0,1.0,99.0,239.0,6.314399554956351,2024.0,601.0,21.722794450995526,1260.0,658.0,27.9659720796056,407.0,825.0,196733.0,63.00482487422063,1.0,40.381873058133394,1.92245328723542,69.86914585607114,68546.50431864175,0.35956977128138284,378.7550322835015,36.109676054030125,106.0,880.0,14013.0,34.70004801434313,3.0,28.613284310026007,6.358941398301076,26.50624735538652,77764.77306877886,0.3601154696431368,3928.7728525420107,49.92307046032027,1.0,88.0,326.0,58.15979893623298,5.0,67.65182759514352,26.047852297545425,62.371203364859944,92.6542320690842,0.5623152762786539,198.66181651841922,22.54860273254662,231.62866754984313,0.22361722192822464,0.2913754797592132,0.7028484316400606,0.4641811591031759,70.0,42921.91902314574,369.0,844.1299277201268,0.35349346482278277,400646.3190887495,0.248105613780849,50.46287104018457,0.4677354642774052,0.4970041203620702,0.27258888533530584,0.29940942722913927,0.0007790013817919368,0.0023338023553776148,0.14511579317355386,0.12607496374590826,0.0763395440261512,0.23635421060188766,25.926026827103332,534.9360663277732,0.09247369678915024,0.33911698803631934
105.0,1.0,358.0,7.0,346.0,2661.0,391.0,63.0,7.0,1251.0,582.0,18.88756314756684,1254.0,104.0,15.291888561538013,433.0,136.0,43.30301906688643,315.0,927.0,71016.0,7.030609071293742,0.0,19.145367410898633,35.56807010998347,3.38696514453713,3299.6477263507263,0.3753297386294182,556.1036226710785,4.0157848253747375,113.0,567.0,188812.0,7.542187074169124,12.0,29.4728804456859,49.86765603313181,78.12089735556785,89986.45217797646,0.35928017819601615,3366.7748936672065,2.495640554993809,26.0,22.0,414.0,31.487182702105006,5.0,68.20750621264803,28.088063973161383,38.217840256496366,136.37837851835326,0.8783051046409406,17.92012670699065,3.3939217089157956,130.48980111114432,0.8798650953661,0.5885095953369082,0.7248351973302378,0.6172052337614855,340.0,36133.93155473212,4.0,857.7054898306033,0.3291457947471183,99141.76127344658,0.09769008304517666,68.1760327456128,0.5903788109684968,0.5000854049267,0.09285001210114541,0.014258487296360877,0.0008594226612610036,0.0019533849095825766,0.03168639087143017,0.609457705462489,0.027357988179151627,0.1399762830649407,4.753507545035502,547.3973252347226,0.04754332166001226,0.41800690283367875
242.0,6.0,267.0,7.0,351.0,245.0,665.0,116.0,4.0,350.0,114.0,39.64438513608993,826.0,189.0,15.16738789150995,722.0,375.0,8.116250468652337,233.0,786.0,233416.0,43.1436154581288,0.0,44.36321347076354,38.026395626384975,80.56757153119055,92444.88761409932,0.37321673897797825,6182.445142049071,5.050759352215746,206.0,50.0,22759.0,33.64124071677651,4.0,29.916996949849796,62.01858034154988,27.888056249232644,99449.8519060676,0.353221952859641,3986.940946649545,27.15332804148598,3.0,78.0,74.0,35.108375595333456,5.0,18.314277816927557,25.903123796119534,36.57502554881416,143.17132073990996,0.5544490667964479,181.60174103721508,25.427431425295158,239.95652104167073,0.3485784981210181,0.21638672453519228,0.06391836469042497,0.4733383953988413,96.0,35840.88989805185,639.0,235.17874892477062,0.022153772031315692,102387.74035713292,0.2837963855905375,453.5440144298626,0.1057710548590102,0.018465690462448097,0.283707101553511,0.2776830941278956,0.0013116413700218908,0.002058937358496842,0.04618501008651804,0.2436779365201984,0.07757473745451555,0.0029545250825778265,2.580886085334096,43.65974007500127,0.13402760418979281,0.40736936956635583
169.0,1.0,527.0,7.0,317.0,2780.0,698.0,198.0,2.0,169.0,27.0,3.9207772635507863,1222.0,26.0,16.218327688671362,1083.0,131.0,46.15983016354816,127.0,316.0,266100.0,63.194473584166644,1.0,17.195853540310907,33.379410750701574,81.36256366729704,72785.27371685341,0.7830968602926208,2924.719426092532,37.24326125569225,40.0,835.0,56584.0,6.303061369515888,3.0,37.60614757614677,43.80560837444645,92.9617176613411,87738.60507959787,0.3954447444094189,3213.5065645566183,43.95275719085962,1.0,89.0,427.0,3.0910826322128644,5.0,32.14731446733255,5.568029955618826,28.527954496809578,138.26704613904803,0.5873880850067896,178.4905173705374,22.803275879657566,141.41814825700615,0.16362806966725732,0.22586947024734308,0.7358998264145713,0.48518177082924313,91.0,19667.14615335496,638.0,857.6079537781061,0.035568417678573536,29823.659526905627,0.27998858058682713,159.0611026885265,0.35733184745115115,0.5187647368544926,0.1847881110012815,0.04383035508786071,0.0009595268721971322,0.0019644271927026303,0.033434560304788266,0.25086675410034665,0.02626969775967844,0.13838678492353,4.161871360779182,172.35386782938926,0.012405795169207215,0.18593189554931627
111.0,1.0,22.0,7.0,239.0,2780.0,1064.0,122.0,7.0,1134.0,449.0,38.19504121252799,502.0,88.0,29.76672281832733,791.0,618.0,8.029878475230962,105.0,810.0,238112.0,61.83670020030253,0.0,41.28908233224405,15.33960903187854,26.572106424477468,6336.088586654557,0.3563101834179909,3156.5775512126693,4.833250598175721,41.0,870.0,187752.0,34.33403836717658,4.0,0.5553473494040956,61.09608261027471,28.186294533590036,51468.13966019214,0.08053373724422141,3074.928633086729,48.17121250956447,17.0,72.0,96.0,71.66175865312725,5.0,19.76058404964621,19.818906847882335,12.542898253753556,60.46844002419776,0.5998830348730431,179.27408526456858,26.61771665867689,267.9649315427754,0.33264714636432574,0.7216928509712215,0.6118996498490046,0.5975514593276552,55.0,42482.057095079756,217.0,898.0549090148482,0.23607565472183178,403694.9984623385,0.17997351189753386,52.416889433943,0.3185696454472754,0.06801834651938173,0.09057095193244899,0.011772375834819404,0.0007493163663636443,0.002011444983000332,0.1453786052233368,0.2676710149032475,0.03097047276565216,0.3722486539195413,11.251735695280377,563.2284386309342,0.021289748682330925,0.1356131182667695
232.0,1.0,350.0,7.0,359.0,2657.0,692.0,32.0,4.0,91.0,73.0,37.68357296668548,2995.0,94.0,21.09355738499249,395.0,699.0,41.81818392262366,216.0,313.0,183048.0,62.56191796426885,0.0,18.58277293432599,14.973319852390768,98.1308837985341,61636.19326633195,0.3893622687115761,347.1550544559229,2.722345822417876,330.0,585.0,15270.0,8.689620864218279,4.0,72.8329839828748,4.636095144448996,76.08112198793441,47900.30355780186,0.7356929524369432,3294.0868533028392,27.932048448405755,0.0,76.0,392.0,74.8645241974677,4.0,55.36978434771021,27.367337607181597,63.89994932739386,50.63761279957695,0.24722700059619274,176.20615064990108,26.625231958445465,150.6645010205024,0.30220919116203,0.22472862836742782,0.023319989670421516,0.5878971640267296,53.0,49183.58875662853,847.0,854.0447203820186,0.37828724952178144,400432.44962203765,0.146828631691754,506.9683996604731,0.09438345970256906,0.4177201981441948,0.1755882010225265,0.011999009074632685,0.0013150841049756415,0.002425298088319969,0.20865833987401636,0.17613746440492417,0.12880427930174673,0.2374826333463161,4.783418931665326,94.68818664513839,0.020647398835881396,0.19195547114750366
111.0,1.0,550.0,7.0,351.0,102.0,1068.0,117.0,7.0,116.0,729.0,21.306296534620742,1193.0,78.0,15.74754515042287,1504.0,698.0,15.057583743239597,330.0,886.0,194748.0,40.69409580642079,5.0,14.156227793884295,67.05654961882111,54.83432525652872,3051.124862483417,0.432548247229042,160.52617063858298,24.978269189135773,128.0,325.0,20236.0,41.19076037188423,4.0,76.1887262151405,1.4511878807591287,79.37702268268849,91032.85895780844,0.7301876502456728,3376.0583124849086,49.25947282669043,2.0,59.0,577.0,59.05895789058263,4.0,65.97939945539984,6.159454826030115,13.018496926592112,251.36791088347687,0.5715267146916915,20.191739205165774,8.38806151511386,145.97351198720568,0.30386702307006586,0.20424067660651885,0.23657658633751116,0.01905006636132838,351.0,42549.654286139485,348.0,307.1599605356028,0.3720943603438642,394731.3911812635,0.28219684053416516,375.3343556877728,0.5862407633793809,0.5042892257484151,0.04049271670407581,0.002510553196855364,0.0010912446676299935,0.0009375256704244842,0.038143567867320524,0.617194872602501,0.12362339383268035,0.02630427520168377,118.22781364372733,548.5166009071204,0.12859826300004584,0.1984541705516345
242.0,1.0,27.0,7.0,276.0,2795.0,1114.0,71.0,3.0,1102.0,38.0,5.060466432885629,1240.0,603.0,16.58670176075142,1704.0,132.0,14.48778095788458,217.0,81.0,233026.0,35.38879355869952,0.0,18.31325118391678,48.98099344694558,83.35925713945493,615.3898400644089,0.37912193867911487,6300.891711331118,4.84677902381085,314.0,77.0,21614.0,7.599169427893449,4.0,4.302952577172298,61.58253803605858,75.20736730646566,87233.4290073212,0.7291972781727127,3811.3474765980854,3.922102811058654,17.0,59.0,321.0,1.7217359900994522,4.0,22.09095642791566,31.147704926550542,2.580097890113488,102.2495762125228,0.9946646563867823,172.92231292388627,61.01341204521551,512.9915466082246,0.8396099286876108,0.2574745851714785,0.9204102352748479,0.046379688100447104,251.0,42549.68538712368,1010.0,383.03335983601875,0.3924598934184523,39732.10669937979,0.28403715416842484,61.58738095635344,0.480397317777267,0.22743499577711562,0.04391348306346776,0.018462951839505807,0.0007737083691084622,0.002535351482710449,0.05971278704252159,0.1655011392060009,0.033390263336397476,0.19198615346929426,1.6212004303992755,377.22095043284844,0.05830881847968975,0.13473563581809564
169.0,4.0,27.0,7.0,349.0,310.0,1074.0,22.0,7.0,258.0,47.0,7.7292398370862765,2943.0,94.0,15.99702165733608,1154.0,669.0,41.80343599501957,225.0,819.0,76947.0,42.08815318559245,5.0,16.61980670899766,50.59249902936271,80.76771599761517,60905.336545338105,0.3794147833213079,2908.8442217728584,19.44702712769647,418.0,61.0,199234.0,36.93724029483499,4.0,25.27708227556672,51.846820038624834,76.23988184287647,35736.91523854345,0.7010529423765244,4046.6557128960517,40.6447195034607,17.0,58.0,412.0,80.11958684957546,4.0,7.326236959409787,27.773037830405993,3.278793221635905,132.21459235848448,0.5557625657609678,15.605222255919626,1.1826456212052499,71.08356510388015,0.7849341564697319,0.40591635670131526,0.5235068989169663,0.6123875343170561,74.0,43768.231735234505,884.0,174.82596457139817,0.3963064960049339,402099.1121083767,0.32225461718701254,456.4135298990726,0.558669948085871,0.37932698735428394,0.18297108019573297,0.341774251575002,0.000696265781771093,0.002506434170730427,0.04263668877157398,0.17428454653576037,0.10710455631531192,0.0018557717218965631,50.70848632037439,194.92367853589414,0.07019892007891741,0.15129729750179643
241.0,4.0,339.0,7.0,359.0,3117.0,1081.0,105.0,7.0,1203.0,579.0,6.158320049963876,1220.0,0.0,21.032723194729627,-430.0,632.0,10.628977897299377,317.0,928.0,229334.0,42.983689431234076,1.0,18.936264914755434,62.76905764134269,28.504418136840165,6592.62177369646,0.7833531223408182,344.3032872565954,5.199753033059119,108.0,551.0,17796.0,8.734431623345666,4.0,29.244514021049365,10.04690079977059,75.70894034915557,86940.78102339826,0.9078257976547901,2924.962454493687,28.790743834479667,17.0,76.0,417.0,55.19195027699312,6.0,7.8711173705418345,7.42103103424967,37.17978485984465,62.683890600028406,0.8581651762906949,52.67999620674878,70.70898321018717,147.99025726243607,0.33143696598617667,0.40972857721768585,0.044702292369991986,0.05976756993960786,57.0,18915.420250214556,1048.0,860.948737073126,0.013268443655391489,406058.0767715338,0.1792521552190396,399.35681491155094,0.09133890169952878,0.49595853976171456,0.07409723891768982,0.28749269271280437,0.0007598760600801301,0.0019013126798661341,0.06071950777369116,0.17583195819576114,0.06592093800249553,0.22353695733245824,24.362067224298645,186.06391560306085,0.06913982877690061,0.34287800175510874
176.0,2.0,382.0,7.0,288.0,1730.0,1199.0,112.0,2.0,1246.0,113.0,37.16415048096235,1120.0,589.0,20.377156354740315,-434.0,128.0,44.242120408782974,230.0,301.0,123945.0,10.729743346845902,0.0,15.6032360388756,40.443460874804664,82.128037411801,96317.96785695068,0.44429864467215635,413.0290727477526,11.577350899126165,414.0,857.0,195299.0,33.3839789494761,4.0,28.65091777372072,51.608477295747974,76.11376945516112,83008.2115937383,0.718713225707326,1760.303662760508,24.506396333086254,21.0,95.0,400.0,0.40261912380016085,6.0,30.131033898293445,27.886671290644948,3.1656170146849174,134.04830175976406,0.5611187370122489,24.392955760237193,22.42847818706055,262.6218302946025,0.7403521616638995,0.2587070750000854,0.2593514002489374,0.04566472359181674,96.0,18972.641040000846,1010.0,240.95463242394516,0.19743727260891555,103136.97898744524,0.28934184862885365,65.77994415699672,0.07942917827354105,0.4296888998231186,0.26632712084794413,0.05497775159358542,0.0007734210641984673,0.001986992900110258,0.06741669397204851,0.24986245850136068,0.0026439851693519853,0.36100443831022966,30.029446674132224,170.90279543039338,0.06389637854715134,0.3386521810072887
